Salary_in_office,Annual Commute Cost,City,Role,Remote Work Expenses,remote_vs_office_cost_ratio,Total Remote salary,Total In-office salary,State,Job_Type,Salary_remote,Avg internet monthly payment,Unnamed: 0,Cost of Living Index,Avg.OfficeRent_per_sqft,Office Rent,Electricity Price (cents per kWh),In-Office Expenses
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5311236726102209,165769.36,312110.66000000003,California,Private,161500.0,80.83,7788,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6192334475214655,193269.36,312110.66000000003,California,Private,189000.0,80.83,7789,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6192334475214655,193269.36,312110.66000000003,California,Private,189000.0,80.83,7790,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5615615948522872,175269.36,312110.66000000003,California,Private,171000.0,80.83,7791,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.7634130791944113,238269.36,312110.66000000003,California,Private,234000.0,80.83,7792,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.3100482373783708,96769.36,312110.66000000003,California,Private,92500.0,80.83,7793,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6224374393364198,194269.36,312110.66000000003,California,Private,190000.0,80.83,7794,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6064174802616481,189269.36,312110.66000000003,California,Private,185000.0,80.83,7795,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.7265671733224363,226769.36,312110.66000000003,California,Private,222500.0,80.83,7796,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5727755662046274,178769.36,312110.66000000003,California,Private,174500.0,80.83,7797,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.4622378485887023,144269.36,312110.66000000003,California,Private,140000.0,80.83,7798,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.705741226525233,220269.36,312110.66000000003,California,Private,216000.0,80.83,7799,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.7185571937850503,224269.36,312110.66000000003,California,Private,220000.0,80.83,7800,178.6,62.2,111960.0,30.55,124610.66
187500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6336514106887601,197769.36,312110.66000000003,California,Private,193500.0,80.83,7801,178.6,62.2,111960.0,30.55,124610.66
118000.0,7073.12,Washington,Data scientist,3159.0321456953643,0.6403922479392912,140659.03214569535,219645.12,District of Columbia,Private,137500.0,80.83,7802,120.1,52.54,94572.0,20.26918653421633,101645.12
118000.0,7073.12,Washington,Data scientist,3159.0321456953643,0.5812058658334652,127659.03214569535,219645.12,District of Columbia,Private,124500.0,80.83,7803,120.1,52.54,94572.0,20.26918653421633,101645.12
118000.0,7073.12,Washington,Data scientist,3159.0321456953643,0.87258497773907,191659.03214569532,219645.12,District of Columbia,Private,188500.0,80.83,7804,120.1,52.54,94572.0,20.26918653421633,101645.12
135000.0,3854.67,Bentonville,Data scientist,2228.04,0.5061627703539496,88268.04,174386.66999999998,Arkansas,Private,86040.0,80.01,7805,86.04,19.74,35531.99999999999,11.74,39386.66999999999
150000.0,8589.18,Boston,Data scientist,4494.96,0.413510611149358,114494.96,276885.18,Massachusetts,Private,110000.0,93.6,7806,132.6,65.72,118296.0,31.22,126885.18
150000.0,8589.18,Boston,Data scientist,4494.96,0.5200529692488417,143994.96,276885.18,Massachusetts,Private,139500.0,93.6,7807,132.6,65.72,118296.0,31.22,126885.18
150000.0,8589.18,Boston,Data scientist,4494.96,0.5688096415994529,157494.96,276885.18,Massachusetts,Private,153000.0,93.6,7808,132.6,65.72,118296.0,31.22,126885.18
150000.0,8589.18,Boston,Data scientist,4494.96,0.8360684381879883,231494.96,276885.18,Massachusetts,Private,227000.0,93.6,7809,132.6,65.72,118296.0,31.22,126885.18
153000.0,4508.63,Kansas City,Data scientist,2123.16,0.5748236294249521,112123.16,195056.63,Missouri,Private,110000.0,72.8,7810,91.6,20.86,37548.0,11.57,42056.63
170000.0,5590.44,Dahlgren,Data scientist,2602.08,0.4275040500211661,97312.08,227628.44,Virginia,Private,94710.0,86.7,7811,94.71,28.91,52038.0,14.46,57628.44
110000.0,5590.44,Arlington,Data scientist,2602.08,0.929277572587972,177602.08,191118.44,Virginia,Private,175000.0,86.7,7812,94.71,41.96,75528.0,14.46,81118.44
110000.0,5590.44,Arlington,Data scientist,2602.08,0.798468635470235,152602.08,191118.44,Virginia,Private,150000.0,86.7,7813,94.71,41.96,75528.0,14.46,81118.44
110000.0,5590.44,Arlington,Data scientist,2602.08,0.5708610848853727,109102.08,191118.44,Virginia,Private,106500.0,86.7,7814,94.71,41.96,75528.0,14.46,81118.44
185000.0,7041.83,Riverwoods,Data scientist,2696.88,0.4614115336533513,108368.88,234863.83,Illinois,Private,105672.0,80.83,7815,88.06,23.79,42822.0,15.99,49863.83
185000.0,7036.89,Mountain View,Data scientist,4269.360000000001,0.5292487765397403,189269.36,357618.89,California,Private,185000.0,80.83,7816,125.75,91.99,165582.0,30.55,172618.89
136000.0,5285.46,Alpharetta,Data scientist,2426.88,0.6739791593631839,123926.88,183873.46,Georgia,Private,121500.0,80.83,7817,91.9,23.66,42588.0,13.49,47873.46
128000.0,5151.54,College Station,Data scientist,2624.52,0.6210756109967083,113384.52,182561.54,Texas,Private,110760.0,80.83,7818,92.3,27.45,49410.0,15.32,54561.54
106500.0,5245.46,Houston,Data scientist,2624.52,0.254078141666149,42624.52,167761.46,Texas,Private,40000.0,80.83,7819,95.8,31.12,56016.0,15.32,61261.46
106500.0,5245.46,Houston,Data scientist,2624.52,0.7071023344694306,118624.52,167761.46,Texas,Private,116000.0,80.83,7820,95.8,31.12,56016.0,15.32,61261.46
106500.0,5245.46,Houston,Data scientist,2624.52,0.5372182621682,90124.52,167761.46,Texas,Private,87500.0,80.83,7821,95.8,31.12,56016.0,15.32,61261.46
124000.0,5245.46,Houston,Data scientist,2624.52,0.6346949872898552,117584.52,185261.46,Texas,Private,114960.0,80.83,7822,95.8,31.12,56016.0,15.32,61261.46
197000.0,10831.74,New York,Data scientist,3601.92,0.7124295602135613,191101.92,268239.74,New York,Private,187500.0,80.83,7823,128.0,33.56,60408.0,24.37,71239.74
197000.0,10831.74,New York,Data scientist,3601.92,0.6956535224795551,186601.92,268239.74,New York,Private,183000.0,80.83,7824,128.0,33.56,60408.0,24.37,71239.74
197000.0,10831.74,New York,Data scientist,3601.92,0.8093577782322635,217101.92,268239.74,New York,Private,213500.0,80.83,7825,128.0,33.56,60408.0,24.37,71239.74
197000.0,10831.74,New York,Data scientist,3601.92,0.7497096440669083,201101.92,268239.74,New York,Private,197500.0,80.83,7826,128.0,33.56,60408.0,24.37,71239.74
197000.0,10831.74,New York,Data scientist,3601.92,0.647189413470204,173601.92,268239.74,New York,Private,170000.0,80.83,7827,128.0,33.56,60408.0,24.37,71239.74
98000.0,4333.44,Menomonee Falls,Data scientist,2731.44,0.7186405253527445,100731.44,140169.44,Wisconsin,Private,98000.0,80.83,7828,91.36,21.02,37836.0,16.31,42169.44
221000.0,9010.54,Irvine,Data scientist,4269.360000000001,0.7703714707793203,225269.36,292416.54000000004,California,Private,221000.0,80.83,7829,125.75,34.67,62406.0,30.55,71416.54000000001
102000.0,5623.94,Tampa,Data scientist,2532.6,0.6326939670155112,103932.6,164269.94,Florida,Private,101400.0,83.25,7830,101.4,31.47,56646.0,14.2,62269.94
193500.0,4143.37,Salt Lake City,Data scientist,2018.28,0.5240994515324833,129018.28,246171.37,Utah,Private,127000.0,69.01,7831,105.9,26.96,48528.0,11.02,52671.37
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6234753246340405,199269.36,319610.66000000003,California,Private,195000.0,80.83,7832,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5186602975007153,165769.36,319610.66000000003,California,Private,161500.0,80.83,7833,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.604702483953445,193269.36,319610.66000000003,California,Private,189000.0,80.83,7834,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.604702483953445,193269.36,319610.66000000003,California,Private,189000.0,80.83,7835,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5483839619116583,175269.36,319610.66000000003,California,Private,171000.0,80.83,7836,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.7454987890579118,238269.36,319610.66000000003,California,Private,234000.0,80.83,7837,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.3027726296738663,96769.36,319610.66000000003,California,Private,92500.0,80.83,7838,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6078312907335442,194269.36,319610.66000000003,California,Private,190000.0,80.83,7839,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.592187256833048,189269.36,319610.66000000003,California,Private,185000.0,80.83,7840,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.7095175110867703,226769.36,319610.66000000003,California,Private,222500.0,80.83,7841,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5593347856420057,178769.36,319610.66000000003,California,Private,174500.0,80.83,7842,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.4513909517285812,144269.36,319610.66000000003,California,Private,140000.0,80.83,7843,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6891802670161251,220269.36,319610.66000000003,California,Private,216000.0,80.83,7844,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.7016954941365221,224269.36,319610.66000000003,California,Private,220000.0,80.83,7845,178.6,62.2,111960.0,30.55,124610.66
195000.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6187821144638916,197769.36,319610.66000000003,California,Private,193500.0,80.83,7846,178.6,62.2,111960.0,30.55,124610.66
176000.0,6210.03,San Diego,Data scientist,4269.360000000001,0.5747767037095914,147769.36,257090.03,California,Private,143500.0,80.83,7847,136.2,41.6,74880.0,30.55,81090.03
249000.0,7036.89,Foster City,Data scientist,4269.360000000001,0.4138457787756488,155169.36,374944.89,California,Private,150900.0,80.83,7848,125.75,66.06,118908.0,30.55,125944.89
136500.0,5360.48,Dallas,Data scientist,2624.52,1.0340251778448766,196624.52,190154.48,Texas,Private,194000.0,80.83,7849,98.5,26.83,48293.99999999999,15.32,53654.48
136500.0,5360.48,Dallas,Data scientist,2624.52,0.5922790775163437,112624.52,190154.48,Texas,Private,110000.0,80.83,7850,98.5,26.83,48293.99999999999,15.32,53654.48
100000.0,4541.57,Miami,Data scientist,2532.6,0.6974449146991875,134652.6,193065.57,Florida,Private,132120.0,83.25,7851,110.1,49.18,88524.0,14.2,93065.57
104000.0,5088.14,Nashville,Data scientist,2378.28,0.625187245136446,102478.28,163916.14,Tennessee,Private,100100.0,80.83,7852,100.1,30.46,54828.0,13.04,59916.14
193000.0,7036.89,Santa Monica,Data scientist,4269.360000000001,0.534092553064506,169269.36,316928.89,California,Private,165000.0,80.83,7853,125.75,64.94,116892.0,30.55,123928.89
57000.0,7073.12,Juncos,Data scientist,3159.0321456953643,1.0777010417928183,139779.03214569535,129701.12,Puerto Rico,Private,136620.0,80.83,7854,113.85,36.46,65628.0,20.26918653421633,72701.12
165000.0,7036.89,Brea,Data scientist,4269.360000000001,0.7532962900807364,169269.36,224704.89,California,Private,165000.0,80.83,7855,125.75,29.26,52668.0,30.55,59704.89
162000.0,6210.03,San Diego,Data scientist,4269.360000000001,0.6078791466684174,147769.36,243090.03,California,Private,143500.0,80.83,7856,136.2,41.6,74880.0,30.55,81090.03
165500.0,10361.54,Seattle,Data scientist,2247.6000000000004,0.6617378751515707,167747.6,253495.54,Washington,Private,165500.0,80.83,7857,124.6,43.13,77634.0,11.83,87995.54000000001
165500.0,10361.54,Seattle,Data scientist,2247.6000000000004,0.6301791345125836,159747.6,253495.54,Washington,Private,157500.0,80.83,7858,124.6,43.13,77634.0,11.83,87995.54000000001
165500.0,10361.54,Seattle,Data scientist,2247.6000000000004,0.987187387991126,250247.6,253495.54,Washington,Private,248000.0,80.83,7859,124.6,43.13,77634.0,11.83,87995.54000000001
125000.0,7041.83,Moline,Data scientist,2696.88,0.7302646865277971,127696.88,174863.83000000002,Illinois,Private,125000.0,80.83,7860,88.06,23.79,42822.0,15.99,49863.83
135000.0,3854.67,Bentonville,Data scientist,2228.04,0.5061627703539496,88268.04,174386.66999999998,Arkansas,Private,86040.0,80.01,7861,86.04,19.74,35531.99999999999,11.74,39386.66999999999
109500.0,4977.02,Miami Lakes,Data scientist,2532.6,0.7248092830111682,124044.6,171141.02000000002,Florida,Private,121512.0,83.25,7862,101.26,31.48,56664.0,14.2,61641.02
105000.0,5590.44,McLean,Data scientist,2602.08,0.5983706170950174,97312.08,162628.44,Virginia,Private,94710.0,86.7,7863,94.71,28.91,52038.0,14.46,57628.44
112500.0,5740.88,Boulder,Data scientist,2607.24,0.7168743449235089,121307.24,169216.88,Colorado,Private,118700.0,80.83,7864,118.7,28.32,50976.0,15.16,56716.88
160000.0,8589.18,Boston,Data scientist,4494.96,0.5594397033684347,160494.96,286885.18,Massachusetts,Private,156000.0,93.6,7865,132.6,65.72,118296.0,31.22,126885.18
160000.0,8589.18,Boston,Data scientist,4494.96,0.5733825637141661,164494.96,286885.18,Massachusetts,Private,160000.0,93.6,7866,132.6,65.72,118296.0,31.22,126885.18
160000.0,8589.18,Boston,Data scientist,4494.96,0.5995254268624123,171994.96,286885.18,Massachusetts,Private,167500.0,93.6,7867,132.6,65.72,118296.0,31.22,126885.18
160000.0,8589.18,Boston,Data scientist,4494.96,0.6465825805292557,185494.96,286885.18,Massachusetts,Private,181000.0,93.6,7868,132.6,65.72,118296.0,31.22,126885.18
160000.0,8589.18,Boston,Data scientist,4494.96,0.49843968935586,142994.96,286885.18,Massachusetts,Private,138500.0,93.6,7869,132.6,65.72,118296.0,31.22,126885.18
96000.0,4670.34,Indianapolis,Data scientist,2527.32,0.8016025781586852,110767.32,138182.34,Indiana,Private,108240.0,80.83,7870,90.2,20.84,37512.0,14.42,42182.34
115000.0,6062.35,Burlington,Data scientist,4494.96,0.6003330368072279,141954.96,236460.35,Massachusetts,Private,137460.0,93.6,7871,114.55,64.11,115398.0,31.22,121460.35
162500.0,7036.89,Burbank,Data scientist,4269.360000000001,0.5812220201236171,155169.36,266970.89,California,Private,150900.0,80.83,7872,125.75,54.13,97434.0,30.55,104470.89
157500.0,7073.12,Portland,Data scientist,3809.28,0.7005240817514469,139409.28,199007.12,Maine,Private,135600.0,80.83,7873,113.0,19.13,34434.0,26.29,41507.12
101000.0,4560.93,Cincinnati,Data scientist,2695.8,0.814426567780716,113575.8,139454.93,Ohio,Private,110880.0,80.83,7874,92.4,18.83,33893.99999999999,15.98,38454.92999999999
162500.0,7036.89,Burbank,Data scientist,4269.360000000001,0.5812220201236171,155169.36,266970.89,California,Private,150900.0,80.83,7875,125.75,54.13,97434.0,30.55,104470.89
71440.0,7036.89,South Pasadena,Data scientist,4269.360000000001,1.0277417228100854,155169.36,150980.89,California,Private,150900.0,80.83,7876,125.75,40.28,72504.0,30.55,79540.89
155000.0,5115.9,Irving,Data scientist,2624.52,0.4427424603420301,93674.52,211577.9,Texas,Private,91050.0,80.83,7877,91.05,28.59,51462.0,15.32,56577.9
107500.0,5029.32,Wahiawa,Data scientist,5330.88,0.888371190664187,159900.88,179993.31999999998,Hawaii,Private,154570.0,63.18,7878,154.57,37.48,67463.99999999999,42.34,72493.31999999998
217500.0,7036.89,Mountain View,Data scientist,4269.360000000001,0.485158152685198,189269.36,390118.89,California,Private,185000.0,80.83,7879,125.75,91.99,165582.0,30.55,172618.89
99000.0,4977.02,Winter Park,Data scientist,2532.6,0.8014613916559875,124044.6,154773.02000000002,Florida,Private,121512.0,83.25,7880,101.26,28.22,50796.0,14.2,55773.02
84000.0,7073.12,San Sebastian,Data scientist,3159.0321456953643,0.8920104217870004,139779.03214569535,156701.12,Puerto Rico,Private,136620.0,80.83,7881,113.85,36.46,65628.0,20.26918653421633,72701.12
137000.0,6024.26,Reading,Data scientist,2912.76,0.6072502473724739,118112.76,194504.26,Pennsylvania,Private,115200.0,84.33,7882,96.0,28.6,51480.0,17.6,57504.26
158000.0,8589.18,Boston,Data scientist,4494.96,0.4018986175412846,114494.96,284885.18,Massachusetts,Private,110000.0,93.6,7883,132.6,65.72,118296.0,31.22,126885.18
158000.0,8589.18,Boston,Data scientist,4494.96,0.5054491076018767,143994.96,284885.18,Massachusetts,Private,139500.0,93.6,7884,132.6,65.72,118296.0,31.22,126885.18
158000.0,8589.18,Boston,Data scientist,4494.96,0.5528366200024866,157494.96,284885.18,Massachusetts,Private,153000.0,93.6,7885,132.6,65.72,118296.0,31.22,126885.18
158000.0,8589.18,Boston,Data scientist,4494.96,0.8125903916799041,231494.96,284885.18,Massachusetts,Private,227000.0,93.6,7886,132.6,65.72,118296.0,31.22,126885.18
165500.0,4570.38,Richmond,Data scientist,2602.08,0.4837840842789486,102602.08,212082.38,Virginia,Private,100000.0,86.7,7887,99.2,23.34,42012.0,14.46,46582.38
178500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.6574145561228364,199269.36,303110.66000000003,California,Private,195000.0,80.83,7888,178.6,62.2,111960.0,30.55,124610.66
178500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5468938637789907,165769.36,303110.66000000003,California,Private,161500.0,80.83,7889,178.6,62.2,111960.0,30.55,124610.66
178500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.637619805255282,193269.36,303110.66000000003,California,Private,189000.0,80.83,7890,178.6,62.2,111960.0,30.55,124610.66
178500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.637619805255282,193269.36,303110.66000000003,California,Private,189000.0,80.83,7891,178.6,62.2,111960.0,30.55,124610.66
178500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.5782355526526186,175269.36,303110.66000000003,California,Private,171000.0,80.83,7892,178.6,62.2,111960.0,30.55,124610.66
178500.0,12650.66,San Francisco,Data scientist,4269.360000000001,0.7860804367619402,238269.36,303110.66000000003,California,Private,234000.0,80.83,7893,178.6,62.2,111960.0,30.55,124610.66
