,Role,Sector,Experience,City,State,Salary_in_office,Salary_remote,Avg.OfficeRent_per_sqft,Office Rent,Annual Commute Cost,Avg internet monthly payment,Electricity Price (cents per kWh),Cost of Living Index,National_Avg_Salary,In-Office Expenses,Remote Work Expenses,Total In-office salary,Total Remote salary,remote_vs_office_cost_ratio,lat,lng
9281,Data scientist,Private,Senior,Cupertino,California,244000.0,150900.0,65.47,117846.0,7036.89,80.83,30.55,125.75,120000.0,124882.89,4269.36,368882.89,155169.36,0.42,37.3168,-122.0466
9282,Data scientist,Private,Mid,Cupertino,California,293500.0,125750.0,65.47,117846.0,7036.89,80.83,30.55,125.75,100000.0,124882.89,4269.36,418382.89,130019.36,0.31,37.3168,-122.0466
9283,Data scientist,Private,Senior,Seattle,Washington,231500.0,165500.0,43.13,77634.0,10361.54,80.83,11.83,124.6,120000.0,87995.54,2247.6,319495.54,167747.6,0.53,47.6211,-122.3244
9284,Data scientist,Private,Senior,Seattle,Washington,231500.0,157500.0,43.13,77634.0,10361.54,80.83,11.83,124.6,120000.0,87995.54,2247.6,319495.54,159747.6,0.5,47.6211,-122.3244
9285,Data scientist,Private,Senior,Seattle,Washington,231500.0,248000.0,43.13,77634.0,10361.54,80.83,11.83,124.6,120000.0,87995.54,2247.6,319495.54,250247.6,0.78,47.6211,-122.3244
9286,Data scientist,Private,Mid,San Jose,California,200000.0,173500.0,45.99,82782.0,8394.62,80.83,30.55,173.5,100000.0,91176.62,4269.36,291176.62,177769.36,0.61,37.3012,-121.848
9287,Data scientist,Private,Mid,Boston,Massachusetts,177500.0,110000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,304385.18,114494.96,0.38,42.3188,-71.0852
9288,Data scientist,Private,Mid,Boston,Massachusetts,177500.0,139500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,304385.18,143994.96,0.47,42.3188,-71.0852
9289,Data scientist,Private,Mid,Boston,Massachusetts,177500.0,153000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,304385.18,157494.96,0.52,42.3188,-71.0852
9290,Data scientist,Private,Mid,Boston,Massachusetts,177500.0,227000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,304385.18,231494.96,0.76,42.3188,-71.0852
9291,Data scientist,Private,Mid,Mountain View,California,171500.0,248000.0,91.99,165582.0,7036.89,80.83,30.55,125.75,100000.0,172618.89,4269.36,344118.89,252269.36,0.73,37.4001,-122.0796
9292,Data scientist,Private,Mid,,Texas,237000.0,100000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,100000.0,54561.54,2624.52,291561.54,102624.52,0.35,,
9293,Data scientist,Private,Mid,,Texas,237000.0,216500.0,27.45,49410.0,5151.54,80.83,15.32,91.05,100000.0,54561.54,2624.52,291561.54,219124.52,0.75,,
9294,Data scientist,Private,Mid,,Texas,237000.0,222000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,100000.0,54561.54,2624.52,291561.54,224624.52,0.77,,
9295,Data scientist,Private,Senior,Mountain View,California,231500.0,185000.0,91.99,165582.0,7036.89,80.83,30.55,125.75,120000.0,172618.89,4269.36,404118.89,189269.36,0.47,37.4001,-122.0796
9296,Data scientist,Private,Mid,San Francisco,California,274000.0,151000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,155269.36,0.39,37.7558,-122.4449
9297,Data scientist,Private,Mid,San Francisco,California,274000.0,114000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,118269.36,0.3,37.7558,-122.4449
9298,Data scientist,Private,Mid,San Francisco,California,274000.0,155500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,159769.36,0.4,37.7558,-122.4449
9299,Data scientist,Private,Mid,San Francisco,California,274000.0,224500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,228769.36,0.57,37.7558,-122.4449
9300,Data scientist,Private,Mid,San Francisco,California,274000.0,224500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,228769.36,0.57,37.7558,-122.4449
9301,Data scientist,Private,Mid,San Francisco,California,274000.0,169500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,173769.36,0.44,37.7558,-122.4449
9302,Data scientist,Private,Mid,San Francisco,California,274000.0,270000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,274269.36,0.69,37.7558,-122.4449
9303,Data scientist,Private,Mid,San Francisco,California,274000.0,187500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,191769.36,0.48,37.7558,-122.4449
9304,Data scientist,Private,Mid,San Francisco,California,274000.0,224500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,228769.36,0.57,37.7558,-122.4449
9305,Data scientist,Private,Mid,San Francisco,California,274000.0,270500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,274769.36,0.69,37.7558,-122.4449
9306,Data scientist,Private,Mid,San Francisco,California,274000.0,157500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,161769.36,0.41,37.7558,-122.4449
9307,Data scientist,Private,Mid,San Francisco,California,274000.0,198500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,202769.36,0.51,37.7558,-122.4449
9308,Data scientist,Private,Mid,San Francisco,California,274000.0,165000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,169269.36,0.42,37.7558,-122.4449
9309,Data scientist,Private,Mid,San Francisco,California,274000.0,307500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,311769.36,0.78,37.7558,-122.4449
9310,Data scientist,Private,Mid,San Francisco,California,274000.0,160000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,164269.36,0.41,37.7558,-122.4449
9311,Data scientist,Private,Mid,San Francisco,California,274000.0,169500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,173769.36,0.44,37.7558,-122.4449
9312,Data scientist,Private,Mid,San Francisco,California,274000.0,169500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,173769.36,0.44,37.7558,-122.4449
9313,Data scientist,Private,Mid,San Francisco,California,274000.0,236000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,240269.36,0.6,37.7558,-122.4449
9314,Data scientist,Private,Mid,San Francisco,California,274000.0,147000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,151269.36,0.38,37.7558,-122.4449
9315,Data scientist,Private,Mid,San Francisco,California,274000.0,200000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,204269.36,0.51,37.7558,-122.4449
9316,Data scientist,Private,Mid,San Francisco,California,274000.0,160000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,164269.36,0.41,37.7558,-122.4449
9317,Data scientist,Private,Mid,San Francisco,California,274000.0,211500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,100000.0,124610.66,4269.36,398610.66,215769.36,0.54,37.7558,-122.4449
9318,Data scientist,Private,Senior,Santa Clara,California,236000.0,214500.0,48.72,87696.0,7036.89,80.83,30.55,125.75,120000.0,94732.89,4269.36,330732.89,218769.36,0.66,37.3646,-121.968
9319,Data scientist,Private,Senior,Akron,Ohio,112000.0,107280.0,19.79,35622.0,3737.52,80.83,15.98,89.4,120000.0,39359.52,2695.8,151359.52,109975.8,0.73,41.0798,-81.5219
9320,Data scientist,Private,Senior,Santa Clara,California,290500.0,214500.0,48.72,87696.0,7036.89,80.83,30.55,125.75,120000.0,94732.89,4269.36,385232.89,218769.36,0.57,37.3646,-121.968
9321,Data scientist,Private,Senior,Bethesda,Maryland,151000.0,89000.0,36.91,66438.0,6001.22,75.44,18.15,101.12,120000.0,72439.22,2865.48,223439.22,91865.48,0.41,38.9866,-77.1188
9322,Data scientist,Private,Senior,San Francisco,California,202000.0,195000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,199269.36,0.61,37.7558,-122.4449
9323,Data scientist,Private,Senior,San Francisco,California,202000.0,161500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,165769.36,0.51,37.7558,-122.4449
9324,Data scientist,Private,Senior,San Francisco,California,202000.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,193269.36,0.59,37.7558,-122.4449
9325,Data scientist,Private,Senior,San Francisco,California,202000.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,193269.36,0.59,37.7558,-122.4449
9326,Data scientist,Private,Senior,San Francisco,California,202000.0,171000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,175269.36,0.54,37.7558,-122.4449
9327,Data scientist,Private,Senior,San Francisco,California,202000.0,234000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,238269.36,0.73,37.7558,-122.4449
9328,Data scientist,Private,Senior,San Francisco,California,202000.0,92500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,96769.36,0.3,37.7558,-122.4449
9329,Data scientist,Private,Senior,San Francisco,California,202000.0,190000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,194269.36,0.59,37.7558,-122.4449
9330,Data scientist,Private,Senior,San Francisco,California,202000.0,185000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,189269.36,0.58,37.7558,-122.4449
9331,Data scientist,Private,Senior,San Francisco,California,202000.0,222500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,226769.36,0.69,37.7558,-122.4449
9332,Data scientist,Private,Senior,San Francisco,California,202000.0,174500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,178769.36,0.55,37.7558,-122.4449
9333,Data scientist,Private,Senior,San Francisco,California,202000.0,140000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,144269.36,0.44,37.7558,-122.4449
9334,Data scientist,Private,Senior,San Francisco,California,202000.0,216000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,220269.36,0.67,37.7558,-122.4449
9335,Data scientist,Private,Senior,San Francisco,California,202000.0,220000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,224269.36,0.69,37.7558,-122.4449
9336,Data scientist,Private,Senior,San Francisco,California,202000.0,193500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,326610.66,197769.36,0.61,37.7558,-122.4449
9337,Data scientist,Private,Mid,Newark,New Jersey,175000.0,103400.0,31.19,56142.0,5215.08,82.79,19.49,103.4,100000.0,61357.08,3098.4,236357.08,106498.4,0.45,40.7245,-74.1725
9338,Data scientist,Private,Senior,San Francisco,California,224000.0,195000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,199269.36,0.57,37.7558,-122.4449
9339,Data scientist,Private,Senior,San Francisco,California,224000.0,161500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,165769.36,0.48,37.7558,-122.4449
9340,Data scientist,Private,Senior,San Francisco,California,224000.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,193269.36,0.55,37.7558,-122.4449
9341,Data scientist,Private,Senior,San Francisco,California,224000.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,193269.36,0.55,37.7558,-122.4449
9342,Data scientist,Private,Senior,San Francisco,California,224000.0,171000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,175269.36,0.5,37.7558,-122.4449
9343,Data scientist,Private,Senior,San Francisco,California,224000.0,234000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,238269.36,0.68,37.7558,-122.4449
9344,Data scientist,Private,Senior,San Francisco,California,224000.0,92500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,96769.36,0.28,37.7558,-122.4449
9345,Data scientist,Private,Senior,San Francisco,California,224000.0,190000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,194269.36,0.56,37.7558,-122.4449
9346,Data scientist,Private,Senior,San Francisco,California,224000.0,185000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,189269.36,0.54,37.7558,-122.4449
9347,Data scientist,Private,Senior,San Francisco,California,224000.0,222500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,226769.36,0.65,37.7558,-122.4449
9348,Data scientist,Private,Senior,San Francisco,California,224000.0,174500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,178769.36,0.51,37.7558,-122.4449
9349,Data scientist,Private,Senior,San Francisco,California,224000.0,140000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,144269.36,0.41,37.7558,-122.4449
9350,Data scientist,Private,Senior,San Francisco,California,224000.0,216000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,220269.36,0.63,37.7558,-122.4449
9351,Data scientist,Private,Senior,San Francisco,California,224000.0,220000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,224269.36,0.64,37.7558,-122.4449
9352,Data scientist,Private,Senior,San Francisco,California,224000.0,193500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,348610.66,197769.36,0.57,37.7558,-122.4449
9353,Data scientist,Private,Senior,New York,New York,200000.0,187500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,271239.74,191101.92,0.7,40.6943,-73.9249
9354,Data scientist,Private,Senior,New York,New York,200000.0,183000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,271239.74,186601.92,0.69,40.6943,-73.9249
9355,Data scientist,Private,Senior,New York,New York,200000.0,213500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,271239.74,217101.92,0.8,40.6943,-73.9249
9356,Data scientist,Private,Senior,New York,New York,200000.0,197500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,271239.74,201101.92,0.74,40.6943,-73.9249
9357,Data scientist,Private,Senior,New York,New York,200000.0,170000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,271239.74,173601.92,0.64,40.6943,-73.9249
9358,Data scientist,Private,Senior,New York,New York,150000.0,187500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,221239.74,191101.92,0.86,40.6943,-73.9249
9359,Data scientist,Private,Senior,New York,New York,150000.0,183000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,221239.74,186601.92,0.84,40.6943,-73.9249
9360,Data scientist,Private,Senior,New York,New York,150000.0,213500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,221239.74,217101.92,0.98,40.6943,-73.9249
9361,Data scientist,Private,Senior,New York,New York,150000.0,197500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,221239.74,201101.92,0.91,40.6943,-73.9249
9362,Data scientist,Private,Senior,New York,New York,150000.0,170000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,221239.74,173601.92,0.78,40.6943,-73.9249
9363,Data scientist,Private,Senior,Redwood City,California,205000.0,150900.0,82.53,148554.0,7036.89,80.83,30.55,125.75,120000.0,155590.89,4269.36,360590.89,155169.36,0.43,37.5025,-122.2253
9364,Data scientist,Private,Senior,Redwood City,California,205000.0,150900.0,82.53,148554.0,7036.89,80.83,30.55,125.75,120000.0,155590.89,4269.36,360590.89,155169.36,0.43,37.5025,-122.2253
9365,Data scientist,Private,Senior,Jersey City,New Jersey,215500.0,124080.0,50.0,90000.0,10903.23,82.79,19.49,103.4,120000.0,100903.23,3098.4,316403.23,127178.4,0.4,40.7184,-74.0686
9366,Data scientist,Private,Senior,Boston,Massachusetts,177500.0,156000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,304385.18,160494.96,0.53,42.3188,-71.0852
9367,Data scientist,Private,Senior,Boston,Massachusetts,177500.0,160000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,304385.18,164494.96,0.54,42.3188,-71.0852
9368,Data scientist,Private,Senior,Boston,Massachusetts,177500.0,167500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,304385.18,171994.96,0.57,42.3188,-71.0852
9369,Data scientist,Private,Senior,Boston,Massachusetts,177500.0,181000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,304385.18,185494.96,0.61,42.3188,-71.0852
9370,Data scientist,Private,Senior,Boston,Massachusetts,177500.0,138500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,304385.18,142994.96,0.47,42.3188,-71.0852
9371,Data scientist,Private,Mid,Boston,Massachusetts,226500.0,110000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,353385.18,114494.96,0.32,42.3188,-71.0852
9372,Data scientist,Private,Mid,Boston,Massachusetts,226500.0,139500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,353385.18,143994.96,0.41,42.3188,-71.0852
9373,Data scientist,Private,Mid,Boston,Massachusetts,226500.0,153000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,353385.18,157494.96,0.45,42.3188,-71.0852
9374,Data scientist,Private,Mid,Boston,Massachusetts,226500.0,227000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,353385.18,231494.96,0.66,42.3188,-71.0852
9375,Data scientist,Private,Senior,Oak Ridge,Tennessee,136500.0,108468.0,27.17,48906.0,4096.03,80.83,13.04,90.39,120000.0,53002.03,2378.28,189502.03,110846.28,0.58,35.9639,-84.2938
9376,Data scientist,Private,Senior,Oak Ridge,Tennessee,127000.0,108468.0,27.17,48906.0,4096.03,80.83,13.04,90.39,120000.0,53002.03,2378.28,180002.03,110846.28,0.62,35.9639,-84.2938
9377,Data scientist,Private,Senior,Washington,District of Columbia,132000.0,137500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,120000.0,101645.12,3159.03,233645.12,140659.03,0.6,38.9047,-77.0163
9378,Data scientist,Private,Senior,Washington,District of Columbia,132000.0,124500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,120000.0,101645.12,3159.03,233645.12,127659.03,0.55,38.9047,-77.0163
9379,Data scientist,Private,Senior,Washington,District of Columbia,132000.0,188500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,120000.0,101645.12,3159.03,233645.12,191659.03,0.82,38.9047,-77.0163
9380,Data scientist,Private,Mid,New York,New York,250000.0,66500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,70101.92,0.22,40.6943,-73.9249
9381,Data scientist,Private,Mid,New York,New York,250000.0,40000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,43601.92,0.14,40.6943,-73.9249
9382,Data scientist,Private,Mid,New York,New York,250000.0,250000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,253601.92,0.79,40.6943,-73.9249
9383,Data scientist,Private,Mid,New York,New York,250000.0,165000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,168601.92,0.52,40.6943,-73.9249
9384,Data scientist,Private,Mid,New York,New York,250000.0,246500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,250101.92,0.78,40.6943,-73.9249
9385,Data scientist,Private,Mid,New York,New York,250000.0,185000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,188601.92,0.59,40.6943,-73.9249
9386,Data scientist,Private,Mid,New York,New York,250000.0,231500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,235101.92,0.73,40.6943,-73.9249
9387,Data scientist,Private,Mid,New York,New York,250000.0,80000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,83601.92,0.26,40.6943,-73.9249
9388,Data scientist,Private,Mid,New York,New York,250000.0,136000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,100000.0,71239.74,3601.92,321239.74,139601.92,0.43,40.6943,-73.9249
