Role,Sector,Experience,City,State,Salary_in_office,Salary_remote,Avg.OfficeRent_per_sqft,Office Rent,Annual Commute Cost,Avg internet monthly payment,Electricity Price (cents per kWh),Cost of Living Index,National_Avg_Salary,In-Office Expenses,Remote Work Expenses,Total In-office salary,Total Remote salary,remote_vs_office_cost_ratio
Data scientist,Private,Senior,San Francisco,California,187500.0,195000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,199269.36,0.64
Data scientist,Private,Senior,San Francisco,California,187500.0,161500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,165769.36,0.53
Data scientist,Private,Senior,San Francisco,California,187500.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,193269.36,0.62
Data scientist,Private,Senior,San Francisco,California,187500.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,193269.36,0.62
Data scientist,Private,Senior,San Francisco,California,187500.0,171000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,175269.36,0.56
Data scientist,Private,Senior,San Francisco,California,187500.0,234000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,238269.36,0.76
Data scientist,Private,Senior,San Francisco,California,187500.0,92500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,96769.36,0.31
Data scientist,Private,Senior,San Francisco,California,187500.0,190000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,194269.36,0.62
Data scientist,Private,Senior,San Francisco,California,187500.0,185000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,189269.36,0.61
Data scientist,Private,Senior,San Francisco,California,187500.0,222500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,226769.36,0.73
Data scientist,Private,Senior,San Francisco,California,187500.0,174500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,178769.36,0.57
Data scientist,Private,Senior,San Francisco,California,187500.0,140000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,144269.36,0.46
Data scientist,Private,Senior,San Francisco,California,187500.0,216000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,220269.36,0.71
Data scientist,Private,Senior,San Francisco,California,187500.0,220000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,224269.36,0.72
Data scientist,Private,Senior,San Francisco,California,187500.0,193500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,312110.66,197769.36,0.63
Data scientist,Private,Senior,Washington,District of Columbia,118000.0,137500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,120000.0,101645.12,3159.03,219645.12,140659.03,0.64
Data scientist,Private,Senior,Washington,District of Columbia,118000.0,124500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,120000.0,101645.12,3159.03,219645.12,127659.03,0.58
Data scientist,Private,Senior,Washington,District of Columbia,118000.0,188500.0,52.54,94572.0,7073.12,80.83,20.27,120.1,120000.0,101645.12,3159.03,219645.12,191659.03,0.87
Data scientist,Private,Mid,Bentonville,Arkansas,135000.0,86040.0,19.74,35532.0,3854.67,80.01,11.74,86.04,100000.0,39386.67,2228.04,174386.67,88268.04,0.51
Data scientist,Private,Mid,Boston,Massachusetts,150000.0,110000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,276885.18,114494.96,0.41
Data scientist,Private,Mid,Boston,Massachusetts,150000.0,139500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,276885.18,143994.96,0.52
Data scientist,Private,Mid,Boston,Massachusetts,150000.0,153000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,276885.18,157494.96,0.57
Data scientist,Private,Mid,Boston,Massachusetts,150000.0,227000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,276885.18,231494.96,0.84
Data scientist,Private,Senior,Kansas City,Missouri,153000.0,110000.0,20.86,37548.0,4508.63,72.8,11.57,91.6,120000.0,42056.63,2123.16,195056.63,112123.16,0.57
Data scientist,Private,Mid,Dahlgren,Virginia,170000.0,94710.0,28.91,52038.0,5590.44,86.7,14.46,94.71,100000.0,57628.44,2602.08,227628.44,97312.08,0.43
Data scientist,Private,Mid,Arlington,Virginia,110000.0,175000.0,41.96,75528.0,5590.44,86.7,14.46,94.71,100000.0,81118.44,2602.08,191118.44,177602.08,0.93
Data scientist,Private,Mid,Arlington,Virginia,110000.0,150000.0,41.96,75528.0,5590.44,86.7,14.46,94.71,100000.0,81118.44,2602.08,191118.44,152602.08,0.8
Data scientist,Private,Mid,Arlington,Virginia,110000.0,106500.0,41.96,75528.0,5590.44,86.7,14.46,94.71,100000.0,81118.44,2602.08,191118.44,109102.08,0.57
Data scientist,Private,Senior,Riverwoods,Illinois,185000.0,105672.0,23.79,42822.0,7041.83,80.83,15.99,88.06,120000.0,49863.83,2696.88,234863.83,108368.88,0.46
Data scientist,Private,Senior,Mountain View,California,185000.0,185000.0,91.99,165582.0,7036.89,80.83,30.55,125.75,120000.0,172618.89,4269.36,357618.89,189269.36,0.53
Data scientist,Private,Senior,Alpharetta,Georgia,136000.0,121500.0,23.66,42588.0,5285.46,80.83,13.49,91.9,120000.0,47873.46,2426.88,183873.46,123926.88,0.67
Data scientist,Private,Senior,College Station,Texas,128000.0,110760.0,27.45,49410.0,5151.54,80.83,15.32,92.3,120000.0,54561.54,2624.52,182561.54,113384.52,0.62
Data scientist,Private,Mid,Houston,Texas,106500.0,40000.0,31.12,56016.0,5245.46,80.83,15.32,95.8,100000.0,61261.46,2624.52,167761.46,42624.52,0.25
Data scientist,Private,Mid,Houston,Texas,106500.0,116000.0,31.12,56016.0,5245.46,80.83,15.32,95.8,100000.0,61261.46,2624.52,167761.46,118624.52,0.71
Data scientist,Private,Mid,Houston,Texas,106500.0,87500.0,31.12,56016.0,5245.46,80.83,15.32,95.8,100000.0,61261.46,2624.52,167761.46,90124.52,0.54
Data scientist,Private,Senior,Houston,Texas,124000.0,114960.0,31.12,56016.0,5245.46,80.83,15.32,95.8,120000.0,61261.46,2624.52,185261.46,117584.52,0.63
Data scientist,Private,Senior,New York,New York,197000.0,187500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,268239.74,191101.92,0.71
Data scientist,Private,Senior,New York,New York,197000.0,183000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,268239.74,186601.92,0.7
Data scientist,Private,Senior,New York,New York,197000.0,213500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,268239.74,217101.92,0.81
Data scientist,Private,Senior,New York,New York,197000.0,197500.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,268239.74,201101.92,0.75
Data scientist,Private,Senior,New York,New York,197000.0,170000.0,33.56,60408.0,10831.74,80.83,24.37,128.0,120000.0,71239.74,3601.92,268239.74,173601.92,0.65
Data scientist,Private,Mid,Menomonee Falls,Wisconsin,98000.0,98000.0,21.02,37836.0,4333.44,80.83,16.31,91.36,100000.0,42169.44,2731.44,140169.44,100731.44,0.72
Data scientist,Private,Senior,Irvine,California,221000.0,221000.0,34.67,62406.0,9010.54,80.83,30.55,125.75,120000.0,71416.54,4269.36,292416.54,225269.36,0.77
Data scientist,Private,Mid,Tampa,Florida,102000.0,101400.0,31.47,56646.0,5623.94,83.25,14.2,101.4,100000.0,62269.94,2532.6,164269.94,103932.6,0.63
Data scientist,Private,Mid,Salt Lake City,Utah,193500.0,127000.0,26.96,48528.0,4143.37,69.01,11.02,105.9,100000.0,52671.37,2018.28,246171.37,129018.28,0.52
Data scientist,Private,Senior,San Francisco,California,195000.0,195000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,199269.36,0.62
Data scientist,Private,Senior,San Francisco,California,195000.0,161500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,165769.36,0.52
Data scientist,Private,Senior,San Francisco,California,195000.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,193269.36,0.6
Data scientist,Private,Senior,San Francisco,California,195000.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,193269.36,0.6
Data scientist,Private,Senior,San Francisco,California,195000.0,171000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,175269.36,0.55
Data scientist,Private,Senior,San Francisco,California,195000.0,234000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,238269.36,0.75
Data scientist,Private,Senior,San Francisco,California,195000.0,92500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,96769.36,0.3
Data scientist,Private,Senior,San Francisco,California,195000.0,190000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,194269.36,0.61
Data scientist,Private,Senior,San Francisco,California,195000.0,185000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,189269.36,0.59
Data scientist,Private,Senior,San Francisco,California,195000.0,222500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,226769.36,0.71
Data scientist,Private,Senior,San Francisco,California,195000.0,174500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,178769.36,0.56
Data scientist,Private,Senior,San Francisco,California,195000.0,140000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,144269.36,0.45
Data scientist,Private,Senior,San Francisco,California,195000.0,216000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,220269.36,0.69
Data scientist,Private,Senior,San Francisco,California,195000.0,220000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,224269.36,0.7
Data scientist,Private,Senior,San Francisco,California,195000.0,193500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,319610.66,197769.36,0.62
Data scientist,Private,Senior,San Diego,California,176000.0,143500.0,41.6,74880.0,6210.03,80.83,30.55,136.2,120000.0,81090.03,4269.36,257090.03,147769.36,0.57
Data scientist,Private,Senior,Foster City,California,249000.0,150900.0,66.06,118908.0,7036.89,80.83,30.55,125.75,120000.0,125944.89,4269.36,374944.89,155169.36,0.41
Data scientist,Private,Senior,Dallas,Texas,136500.0,194000.0,26.83,48294.0,5360.48,80.83,15.32,98.5,120000.0,53654.48,2624.52,190154.48,196624.52,1.03
Data scientist,Private,Senior,Dallas,Texas,136500.0,110000.0,26.83,48294.0,5360.48,80.83,15.32,98.5,120000.0,53654.48,2624.52,190154.48,112624.52,0.59
Data scientist,Private,Senior,Miami,Florida,100000.0,132120.0,49.18,88524.0,4541.57,83.25,14.2,110.1,120000.0,93065.57,2532.6,193065.57,134652.6,0.7
Data scientist,Private,Mid,Nashville,Tennessee,104000.0,100100.0,30.46,54828.0,5088.14,80.83,13.04,100.1,100000.0,59916.14,2378.28,163916.14,102478.28,0.63
Data scientist,Private,Senior,Santa Monica,California,193000.0,165000.0,64.94,116892.0,7036.89,80.83,30.55,125.75,120000.0,123928.89,4269.36,316928.89,169269.36,0.53
Data scientist,Private,Senior,Juncos,Puerto Rico,57000.0,136620.0,36.46,65628.0,7073.12,80.83,20.27,113.85,120000.0,72701.12,3159.03,129701.12,139779.03,1.08
Data scientist,Private,Senior,Brea,California,165000.0,165000.0,29.26,52668.0,7036.89,80.83,30.55,125.75,120000.0,59704.89,4269.36,224704.89,169269.36,0.75
Data scientist,Private,Senior,San Diego,California,162000.0,143500.0,41.6,74880.0,6210.03,80.83,30.55,136.2,120000.0,81090.03,4269.36,243090.03,147769.36,0.61
Data scientist,Private,Senior,Seattle,Washington,165500.0,165500.0,43.13,77634.0,10361.54,80.83,11.83,124.6,120000.0,87995.54,2247.6,253495.54,167747.6,0.66
Data scientist,Private,Senior,Seattle,Washington,165500.0,157500.0,43.13,77634.0,10361.54,80.83,11.83,124.6,120000.0,87995.54,2247.6,253495.54,159747.6,0.63
Data scientist,Private,Senior,Seattle,Washington,165500.0,248000.0,43.13,77634.0,10361.54,80.83,11.83,124.6,120000.0,87995.54,2247.6,253495.54,250247.6,0.99
Data scientist,Private,Senior,Moline,Illinois,125000.0,125000.0,23.79,42822.0,7041.83,80.83,15.99,88.06,120000.0,49863.83,2696.88,174863.83,127696.88,0.73
Data scientist,Private,Mid,Bentonville,Arkansas,135000.0,86040.0,19.74,35532.0,3854.67,80.01,11.74,86.04,100000.0,39386.67,2228.04,174386.67,88268.04,0.51
Data scientist,Private,Senior,Miami Lakes,Florida,109500.0,121512.0,31.48,56664.0,4977.02,83.25,14.2,101.26,120000.0,61641.02,2532.6,171141.02,124044.6,0.72
Data scientist,Private,Mid,McLean,Virginia,105000.0,94710.0,28.91,52038.0,5590.44,86.7,14.46,94.71,100000.0,57628.44,2602.08,162628.44,97312.08,0.6
Data scientist,Private,Mid,Boulder,Colorado,112500.0,118700.0,28.32,50976.0,5740.88,80.83,15.16,118.7,100000.0,56716.88,2607.24,169216.88,121307.24,0.72
Data scientist,Private,Senior,Boston,Massachusetts,160000.0,156000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,286885.18,160494.96,0.56
Data scientist,Private,Senior,Boston,Massachusetts,160000.0,160000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,286885.18,164494.96,0.57
Data scientist,Private,Senior,Boston,Massachusetts,160000.0,167500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,286885.18,171994.96,0.6
Data scientist,Private,Senior,Boston,Massachusetts,160000.0,181000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,286885.18,185494.96,0.65
Data scientist,Private,Senior,Boston,Massachusetts,160000.0,138500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,120000.0,126885.18,4494.96,286885.18,142994.96,0.5
Data scientist,Private,Senior,Indianapolis,Indiana,96000.0,108240.0,20.84,37512.0,4670.34,80.83,14.42,90.2,120000.0,42182.34,2527.32,138182.34,110767.32,0.8
Data scientist,Private,Senior,Burlington,Massachusetts,115000.0,137460.0,64.11,115398.0,6062.35,93.6,31.22,114.55,120000.0,121460.35,4494.96,236460.35,141954.96,0.6
Data scientist,Private,Senior,Burbank,California,162500.0,150900.0,54.13,97434.0,7036.89,80.83,30.55,125.75,120000.0,104470.89,4269.36,266970.89,155169.36,0.58
Data scientist,Private,Senior,Portland,Maine,157500.0,135600.0,19.13,34434.0,7073.12,80.83,26.29,113.0,120000.0,41507.12,3809.28,199007.12,139409.28,0.7
Data scientist,Private,Senior,Cincinnati,Ohio,101000.0,110880.0,18.83,33894.0,4560.93,80.83,15.98,92.4,120000.0,38454.93,2695.8,139454.93,113575.8,0.81
Data scientist,Private,Senior,Burbank,California,162500.0,150900.0,54.13,97434.0,7036.89,80.83,30.55,125.75,120000.0,104470.89,4269.36,266970.89,155169.36,0.58
Data scientist,Private,Senior,South Pasadena,California,71440.0,150900.0,40.28,72504.0,7036.89,80.83,30.55,125.75,120000.0,79540.89,4269.36,150980.89,155169.36,1.03
Data scientist,Private,Mid,Irving,Texas,155000.0,91050.0,28.59,51462.0,5115.9,80.83,15.32,91.05,100000.0,56577.9,2624.52,211577.9,93674.52,0.44
Data scientist,Private,Mid,Wahiawa,Hawaii,107500.0,154570.0,37.48,67464.0,5029.32,63.18,42.34,154.57,100000.0,72493.32,5330.88,179993.32,159900.88,0.89
Data scientist,Private,Senior,Mountain View,California,217500.0,185000.0,91.99,165582.0,7036.89,80.83,30.55,125.75,120000.0,172618.89,4269.36,390118.89,189269.36,0.49
Data scientist,Private,Senior,Winter Park,Florida,99000.0,121512.0,28.22,50796.0,4977.02,83.25,14.2,101.26,120000.0,55773.02,2532.6,154773.02,124044.6,0.8
Data scientist,Private,Senior,San Sebastian,Puerto Rico,84000.0,136620.0,36.46,65628.0,7073.12,80.83,20.27,113.85,120000.0,72701.12,3159.03,156701.12,139779.03,0.89
Data scientist,Private,Senior,Reading,Pennsylvania,137000.0,115200.0,28.6,51480.0,6024.26,84.33,17.6,96.0,120000.0,57504.26,2912.76,194504.26,118112.76,0.61
Data scientist,Private,Mid,Boston,Massachusetts,158000.0,110000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,284885.18,114494.96,0.4
Data scientist,Private,Mid,Boston,Massachusetts,158000.0,139500.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,284885.18,143994.96,0.51
Data scientist,Private,Mid,Boston,Massachusetts,158000.0,153000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,284885.18,157494.96,0.55
Data scientist,Private,Mid,Boston,Massachusetts,158000.0,227000.0,65.72,118296.0,8589.18,93.6,31.22,132.6,100000.0,126885.18,4494.96,284885.18,231494.96,0.81
Data scientist,Private,Senior,Richmond,Virginia,165500.0,100000.0,23.34,42012.0,4570.38,86.7,14.46,99.2,120000.0,46582.38,2602.08,212082.38,102602.08,0.48
Data scientist,Private,Senior,San Francisco,California,178500.0,195000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,199269.36,0.66
Data scientist,Private,Senior,San Francisco,California,178500.0,161500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,165769.36,0.55
Data scientist,Private,Senior,San Francisco,California,178500.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,193269.36,0.64
Data scientist,Private,Senior,San Francisco,California,178500.0,189000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,193269.36,0.64
Data scientist,Private,Senior,San Francisco,California,178500.0,171000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,175269.36,0.58
Data scientist,Private,Senior,San Francisco,California,178500.0,234000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,238269.36,0.79
Data scientist,Private,Senior,San Francisco,California,178500.0,92500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,96769.36,0.32
Data scientist,Private,Senior,San Francisco,California,178500.0,190000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,194269.36,0.64
Data scientist,Private,Senior,San Francisco,California,178500.0,185000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,189269.36,0.62
Data scientist,Private,Senior,San Francisco,California,178500.0,222500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,226769.36,0.75
Data scientist,Private,Senior,San Francisco,California,178500.0,174500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,178769.36,0.59
Data scientist,Private,Senior,San Francisco,California,178500.0,140000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,144269.36,0.48
Data scientist,Private,Senior,San Francisco,California,178500.0,216000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,220269.36,0.73
Data scientist,Private,Senior,San Francisco,California,178500.0,220000.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,224269.36,0.74
Data scientist,Private,Senior,San Francisco,California,178500.0,193500.0,62.2,111960.0,12650.66,80.83,30.55,178.6,120000.0,124610.66,4269.36,303110.66,197769.36,0.65
Data scientist,Private,Senior,Brentwood,Tennessee,121000.0,108468.0,31.76,57168.0,4096.03,80.83,13.04,90.39,120000.0,61264.03,2378.28,182264.03,110846.28,0.61
Data scientist,Private,Mid,West Lafayette,Indiana,74000.0,87300.0,20.45,36810.0,4331.59,80.83,14.42,87.3,100000.0,41141.59,2527.32,115141.59,89827.32,0.78
Data scientist,Private,Senior,Charlotte,North Carolina,138000.0,117480.0,33.02,59436.0,5658.26,80.83,13.49,97.9,120000.0,65094.26,2426.88,203094.26,119906.88,0.59
Data scientist,Private,Senior,Edina,Minnesota,148000.0,117732.0,28.12,50616.0,5231.86,68.66,14.05,98.11,120000.0,55847.86,2341.32,203847.86,120073.32,0.59
Data scientist,Private,Senior,Newport Beach,California,182000.0,182000.0,41.57,74826.0,7036.89,80.83,30.55,125.75,120000.0,81862.89,4269.36,263862.89,186269.36,0.71
Data scientist,Private,Senior,Menlo Park,California,192500.0,150900.0,111.56,200808.0,7036.89,80.83,30.55,125.75,120000.0,207844.89,4269.36,400344.89,155169.36,0.39
Data scientist,Private,Senior,Sidney,Ohio,134000.0,106560.0,20.56,37008.0,4054.52,80.83,15.98,88.8,120000.0,41062.52,2695.8,175062.52,109255.8,0.62
Data scientist,Private,Senior,,Texas,150000.0,150000.0,27.45,49410.0,5151.54,80.83,15.32,91.05,120000.0,54561.54,2624.52,204561.54,152624.52,0.75
